master_set,card_num,player,team,variations
2021-22 MVP,250,Trevor Zegras CL,Ducks,Base
2021-22 MVP,RR1,Atlantic Division,None,Base
2021-22 MVP,RR2,Metropolitan Division,None,Base
2021-22 MVP,RR3,Central Division,None,Base
2021-22 MVP,RR4,Pacific Division,None,Base
2021-22 MVP,DP-1,Redemption Card,None,Base
2021-22 MVP,DP-1A,Redemption Card,None,Base
2021-22 MVP,IB-1,Alexis Lafreniere,Rangers,Base
2021-22 MVP,IB-2,Mitch Marner,Maple Leafs,Base
2021-22 MVP,IB-3,Seth Jones,Blue Jackets,Base
2021-22 MVP,IB-4,Miro Heiskanen,Stars,Base
2021-22 MVP,IB-5,Mark Giordano,Flames,Base
2021-22 MVP,IB-6,Brock Boeser,Canucks,Base
2021-22 MVP,IB-7,Alex Pietrangelo,Golden Knights,Base
2021-22 MVP,IB-8,Alex Ovechkin,Capitals,Base
2021-22 MVP,IB-9,Clayton Keller,Coyotes,Base
2021-22 MVP,IB-10,Brayden Schenn,Blues,Base
2021-22 MVP,IB-11,Anze Kopitar,Kings,Base
2021-22 MVP,IB-12,Josh Bailey,Islanders,Base
2021-22 MVP,IB-13,Mathew Barzal,Islanders,Base
2021-22 MVP,IB-14,Sean Couturier,Flyers,Base
2021-22 MVP,IB-15,Ryan Getzlaf,Ducks,Base
2021-22 MVP,IB-16,Ryan Strome,Rangers,Base
2021-22 MVP,IB-17,Bryan Rust,Penguins,Base
2021-22 MVP,IB-18,Tim Stutzle,Senators,Base
2021-22 MVP,IB-19,Matthew Tkachuk,Flames,Base
2021-22 MVP,IB-20,Chris Kreider,Rangers,Base
2021-22 MVP,IB-21,Gabriel Landeskog,Avalanche,Base
2021-22 MVP,IB-22,Rasmus Dahlin,Sabres,Base
2021-22 MVP,IB-23,Jakob Chychrun,Coyotes,Base
2021-22 MVP,IB-24,Dylan Cozens,Sabres,Base
2021-22 MVP,IB-25,James van Riemsdyk,Flyers,Base
2021-22 MVP,IB-26,Blake Wheeler,Jets,Base
2021-22 MVP,IB-27,Alexander Romanov,Canadiens,Base
2021-22 MVP,IB-28,Dylan Larkin,Red Wings,Base
2021-22 MVP,IB-29,Mackenzie Blackwood,Devils,Base
2021-22 MVP,IB-30,Ilya Sorokin,Islanders,Base
2021-22 MVP,IB-31,Igor Shesterkin,Rangers,Base
2021-22 MVP,IB-32,Kevin Lankinen,Blackhawks,Base
2021-22 MVP,IB-33,Viktor Arvidsson,Predators,Base
2021-22 MVP,IB-34,Denis Gurianov,Stars,Base
2021-22 MVP,IB-35,Gabe Vilardi,Kings,Base
2021-22 MVP,IB-36,Mats Zuccarello,Wild,Base
2021-22 MVP,IB-37,Patrice Bergeron,Bruins,Base
2021-22 MVP,IB-38,Maxime Comtois,Ducks,Base
2021-22 MVP,IB-39,Logan Couture,Sharks,Base
2021-22 MVP,IB-40,John Gibson,Ducks,Base
2021-22 MVP,IB-41,Kevin Fiala,Wild,Base
2021-22 MVP,IB-42,Jeff Petry,Canadiens,Base
2021-22 MVP,IB-43,Quinn Hughes,Canucks,Base
2021-22 MVP,IB-44,Sebastian Aho,Hurricanes,Base
2021-22 MVP,IB-45,Tyson Barrie,Oilers,Base
2021-22 MVP,IB-46,John Klingberg,Stars,Base
2021-22 MVP,IB-47,Torey Krug,Blues,Base
2021-22 MVP,IB-48,Tomas Hertl,Sharks,Base
2021-22 MVP,IB-49,Samuel Girard,Avalanche,Base
2021-22 MVP,IB-50,Jordan Binnington,Blues,Base
2021-22 MVP,IB-51,Joel Eriksson Ek,Wild,Base
2021-22 MVP,IB-52,Jeff Carter,Flyers,Base
2021-22 MVP,IB-53,Bo Horvat,Canucks,Base
2021-22 MVP,IB-54,Elias Lindholm,Flames,Base
2021-22 MVP,IB-55,Jack Eichel,Sabres,Base
2021-22 MVP,IB-56,Marc-Andre Fleury,Golden Knights,Base
2021-22 MVP,IB-57,David Perron,Blues,Base
2021-22 MVP,IB-58,Kris Letang,Penguins,Base
2021-22 MVP,IB-59,Ondrej Palat,Lightning,Base
2021-22 MVP,IB-60,Nick Ritchie,Bruins,Base
2021-22 MVP,IB-61,Mark Stone,Golden Knights,Base
2021-22 MVP,IB-62,Kevin Labanc,Sharks,Base
2021-22 MVP,IB-63,Brad Marchand,Bruins,Base
2021-22 MVP,IB-64,Oliver Bjorkstrand,Blue Jackets,Base
2021-22 MVP,IB-65,Erik Karlsson,Sharks,Base
2021-22 MVP,IB-66,David Krejci,Bruins,Base
2021-22 MVP,IB-67,Max Pacioretty,Golden Knights,Base
2021-22 MVP,IB-68,Victor Olofsson,Sabres,Base
2021-22 MVP,IB-69,Travis Konecny,Flyers,Base
2021-22 MVP,IB-70,Patric Hornqvist,Panthers,Base
2021-22 MVP,IB-71,William Karlsson,Golden Knights,Base
2021-22 MVP,IB-72,Thomas Chabot,Senators,Base
2021-22 MVP,IB-73,Tyler Toffoli,Canadiens,Base
2021-22 MVP,IB-74,John Carlson,Capitals,Base
2021-22 MVP,IB-75,Sergei Bobrovsky,Panthers,Base
2021-22 MVP,IB-76,P.K. Subban,Devils,Base
2021-22 MVP,IB-77,Victor Hedman,Lightning,Base
2021-22 MVP,IB-78,Evander Kane,Sharks,Base
2021-22 MVP,IB-79,Carter Hart,Flyers,Base
2021-22 MVP,IB-80,Alex Killorn,Lightning,Base
2021-22 MVP,IB-81,Kyle Connor,Jets,Base
2021-22 MVP,IB-82,Evgeny Kuznetsov,Capitals,Base
2021-22 MVP,IB-83,Pavel Buchnevich,Rangers,Base
2021-22 MVP,IB-84,Joel Farabee,Flyers,Base
2021-22 MVP,IB-85,Aaron Ekblad,Panthers,Base
2021-22 MVP,IB-86,Teuvo Teravainen,Hurricanes,Base
2021-22 MVP,IB-87,Nick Suzuki,Canadiens,Base
2021-22 MVP,IB-88,Brent Burns,Sharks,Base
2021-22 MVP,IB-89,Nazem Kadri,Avalanche,Base
2021-22 MVP,IB-90,Drew Doughty,Kings,Base
2021-22 MVP,IB-91,Philipp Grubauer,Avalanche,Base
2021-22 MVP,IB-92,Ryan Johansen,Predators,Base
2021-22 MVP,IB-93,Mika Zibanejad,Rangers,Base
2021-22 MVP,IB-94,Cam Fowler,Ducks,Base
2021-22 MVP,IB-95,Juuse Saros,Predators,Base
2021-22 MVP,IB-96,Mikko Rantanen,Avalanche,Base
2021-22 MVP,IB-97,Elias Pettersson,Canucks,Base
2021-22 MVP,IB-98,Jack Roslovic,Blue Jackets,Base
2021-22 MVP,IB-99,Adrian Kempe,Kings,Base
2021-22 MVP,IB-100,Alex Ovechkin CL,Capitals,Base
2021-22 MVP,IB-101,Jordan Staal,Hurricanes,Base
2021-22 MVP,IB-102,Max Domi,Blue Jackets,Base
2021-22 MVP,IB-103,Cam Atkinson,Blue Jackets,Base
2021-22 MVP,IB-104,MacKenzie Weegar,Panthers,Base
2021-22 MVP,IB-105,Devon Toews,Avalanche,Base
2021-22 MVP,IB-106,Shea Weber,Canadiens,Base
2021-22 MVP,IB-107,Brady Tkachuk,Senators,Base
2021-22 MVP,IB-108,Joe Pavelski,Stars,Base
2021-22 MVP,IB-109,Ivan Provorov,Flyers,Base
2021-22 MVP,IB-110,Yanni Gourde,Lightning,Base
2021-22 MVP,IB-111,Zach Parise,Wild,Base
2021-22 MVP,IB-112,Filip Zadina,Red Wings,Base
2021-22 MVP,IB-113,Nico Hischier,Devils,Base
2021-22 MVP,IB-114,Jamie Benn,Stars,Base
2021-22 MVP,IB-115,Rasmus Andersson,Flames,Base
2021-22 MVP,IB-116,Vincent Trocheck,Hurricanes,Base
2021-22 MVP,IB-117,Marcus Foligno,Wild,Base
2021-22 MVP,IB-118,Pierre-Luc Dubois,Jets,Base
2021-22 MVP,IB-119,Nicklas Backstrom,Capitals,Base
2021-22 MVP,IB-120,Taylor Hall,Bruins,Base
2021-22 MVP,IB-121,Nino Niederreiter,Hurricanes,Base
2021-22 MVP,IB-122,Roope Hintz,Stars,Base
2021-22 MVP,IB-123,Sean Monahan,Flames,Base
2021-22 MVP,IB-124,Matt Dumba,Wild,Base
2021-22 MVP,IB-125,Darnell Nurse,Oilers,Base
2021-22 MVP,IB-126,Drake Batherson,Senators,Base
2021-22 MVP,IB-127,Shea Theodore,Golden Knights,Base
2021-22 MVP,IB-128,Claude Giroux,Flyers,Base
2021-22 MVP,IB-129,Conor Garland,Coyotes,Base
2021-22 MVP,IB-130,Connor Brown,Senators,Base
2021-22 MVP,IB-131,Brock Nelson,Islanders,Base
2021-22 MVP,IB-132,Sam Reinhart,Sabres,Base
2021-22 MVP,IB-133,Jakob Silfverberg,Ducks,Base
2021-22 MVP,IB-134,Dustin Brown,Kings,Base
2021-22 MVP,IB-135,Carter Verhaeghe,Panthers,Base
2021-22 MVP,IB-136,Artemi Panarin,Rangers,Base
2021-22 MVP,IB-137,Andrei Svechnikov,Hurricanes,Base
2021-22 MVP,IB-138,Mike Hoffman,Blues,Base
2021-22 MVP,IB-139,Timo Meier,Sharks,Base
2021-22 MVP,IB-140,Josh Anderson,Canadiens,Base
2021-22 MVP,IB-141,Christian Dvorak,Coyotes,Base
2021-22 MVP,IB-142,Phillip Danault,Canadiens,Base
2021-22 MVP,IB-143,Tom Wilson,Capitals,Base
2021-22 MVP,IB-144,Nikolaj Ehlers,Jets,Base
2021-22 MVP,IB-145,Jordan Eberle,Islanders,Base
2021-22 MVP,IB-146,Yegor Sharangovich,Devils,Base
2021-22 MVP,IB-147,Nick Schmaltz,Coyotes,Base
2021-22 MVP,IB-148,Nils Hoglander,Canucks,Base
2021-22 MVP,IB-149,Anthony Cirelli,Lightning,Base
2021-22 MVP,IB-150,Mikhail Sergachev,Lightning,Base
2021-22 MVP,IB-151,Robby Fabbri,Red Wings,Base
2021-22 MVP,IB-152,Alex Tuch,Golden Knights,Base
2021-22 MVP,IB-153,Tristan Jarry,Penguins,Base
2021-22 MVP,IB-154,Miles Wood,Devils,Base
2021-22 MVP,IB-155,Connor Hellebuyck,Jets,Base
2021-22 MVP,IB-156,Jacob Markstrom,Flames,Base
2021-22 MVP,IB-157,Thatcher Demko,Canucks,Base
2021-22 MVP,IB-158,Pius Suter,Blackhawks,Base
2021-22 MVP,IB-159,Roman Josi,Predators,Base
2021-22 MVP,IB-160,Evgeni Malkin,Penguins,Base
2021-22 MVP,IB-161,Jonathan Marchessault,Golden Knights,Base
2021-22 MVP,IB-162,Pavel Zacha,Devils,Base
2021-22 MVP,IB-163,Evgenii Dadonov,Senators,Base
2021-22 MVP,IB-164,Adam Henrique,Ducks,Base
2021-22 MVP,IB-165,Filip Hronek,Red Wings,Base
2021-22 MVP,IB-166,Dougie Hamilton,Hurricanes,Base
2021-22 MVP,IB-167,Rickard Rakell,Ducks,Base
2021-22 MVP,IB-168,Zach Hyman,Maple Leafs,Base
2021-22 MVP,IB-169,J.T. Miller,Canucks,Base
2021-22 MVP,IB-170,Kevin Hayes,Flyers,Base
2021-22 MVP,IB-171,Jakub Voracek,Flyers,Base
2021-22 MVP,IB-172,Justin Faulk,Blues,Base
2021-22 MVP,IB-173,Charlie McAvoy,Bruins,Base
2021-22 MVP,IB-174,Martin Necas,Hurricanes,Base
2021-22 MVP,IB-175,Anders Lee,Islanders,Base
2021-22 MVP,IB-176,Ty Smith,Devils,Base
2021-22 MVP,IB-177,Kirby Dach,Blackhawks,Base
2021-22 MVP,IB-178,T.J. Oshie,Capitals,Base
2021-22 MVP,IB-179,Vitek Vanecek,Capitals,Base
2021-22 MVP,IB-180,Josh Norris,Senators,Base
2021-22 MVP,IB-181,Phil Kessel,Coyotes,Base
2021-22 MVP,IB-182,Tuukka Rask,Bruins,Base
2021-22 MVP,IB-183,Johnny Gaudreau,Flames,Base
2021-22 MVP,IB-184,Filip Forsberg,Predators,Base
2021-22 MVP,IB-185,Anthony Mantha,Capitals,Base
2021-22 MVP,IB-186,Brayden Point,Lightning,Base
2021-22 MVP,IB-187,Jonathan Huberdeau,Panthers,Base
2021-22 MVP,IB-188,William Nylander,Maple Leafs,Base
2021-22 MVP,IB-189,Jean-Gabriel Pageau,Islanders,Base
2021-22 MVP,IB-190,Adam Fox,Rangers,Base
2021-22 MVP,IB-191,Vladimir Tarasenko,Blues,Base
2021-22 MVP,IB-192,Patrik Laine,Blue Jackets,Base
2021-22 MVP,IB-193,Ryan Nugent-Hopkins,Oilers,Base
2021-22 MVP,IB-194,Morgan Rielly,Maple Leafs,Base
2021-22 MVP,IB-195,Andre Burakovsky,Avalanche,Base
2021-22 MVP,IB-196,David Pastrnak,Bruins,Base
2021-22 MVP,IB-197,Dominik Kubalik,Blackhawks,Base
2021-22 MVP,IB-198,Zach Werenski,Blue Jackets,Base
2021-22 MVP,IB-199,John Tavares,Maple Leafs,Base
2021-22 MVP,IB-200,Artemi Panarin CL,Rangers,Base
2021-22 MVP,IB-201,Mark Scheifele,Jets,Base
2021-22 MVP,IB-202,Carey Price,Canadiens,Base
2021-22 MVP,IB-203,Jake Guentzel,Penguins,Base
2021-22 MVP,IB-204,Aleksander Barkov,Panthers,Base
2021-22 MVP,IB-205,Andrei Vasilevskiy,Lightning,Base
2021-22 MVP,IB-206,John Gibson,Ducks,Base
2021-22 MVP,IB-207,Jack Hughes,Devils,Base
2021-22 MVP,IB-208,Cale Makar,Avalanche,Base
2021-22 MVP,IB-209,Jason Robertson,Stars,Base
2021-22 MVP,IB-210,Leon Draisaitl,Oilers,Base
2021-22 MVP,IB-211,Alex DeBrincat,Blackhawks,Base
2021-22 MVP,IB-212,Ryan O'Reilly,Blues,Base
2021-22 MVP,IB-213,Miro Heiskanen,Stars,Base
2021-22 MVP,IB-214,Steven Stamkos,Lightning,Base
2021-22 MVP,IB-215,Auston Matthews,Maple Leafs,Base
2021-22 MVP,IB-216,Nathan MacKinnon,Avalanche,Base
2021-22 MVP,IB-217,Patrick Kane,Blackhawks,Base
2021-22 MVP,IB-218,Kirill Kaprizov,Wild,Base
2021-22 MVP,IB-219,Sidney Crosby,Penguins,Base
2021-22 MVP,IB-220,Connor McDavid,Oilers,Base
2021-22 MVP,IB-221,Calen Addison,Wild,Base
2021-22 MVP,IB-222,Wyatt Kalynuk,Blackhawks,Base
2021-22 MVP,IB-223,Jeremy Davies,Predators,Base
2021-22 MVP,IB-224,Jacob Bryson,Sabres,Base
2021-22 MVP,IB-225,Zac Jones,Rangers,Base
2021-22 MVP,IB-226,Kole Lind,Canucks,Base
2021-22 MVP,IB-227,Ross Colton,Lightning,Base
2021-22 MVP,IB-228,Garrett Pilon,Capitals,Base
2021-22 MVP,IB-229,Veini Vehvilainen,Maple Leafs,Base
2021-22 MVP,IB-230,David Farrance,Predators,Base
2021-22 MVP,IB-231,Wade Allison,Flyers,Base
2021-22 MVP,IB-232,Jacob Bernard-Docker,Senators,Base
2021-22 MVP,IB-233,Cameron York,Flyers,Base
2021-22 MVP,IB-234,Alex Newhook,Avalanche,Base
2021-22 MVP,IB-235,Jeremy Swayman,Bruins,Base
2021-22 MVP,IB-236,Shane Pinto,Senators,Base
2021-22 MVP,IB-237,Radim Zohorna,Penguins,Base
2021-22 MVP,IB-238,Jan Jenik,Coyotes,Base
2021-22 MVP,IB-239,Tyce Thompson,Devils,Base
2021-22 MVP,IB-240,Joseph Veleno,Red Wings,Base
2021-22 MVP,IB-241,Ukko-Pekka Luukkonen,Sabres,Base
2021-22 MVP,IB-242,Spencer Knight,Panthers,Base
2021-22 MVP,IB-243,Cole Caufield,Canadiens,Base
2021-22 MVP,IB-244,Quinton Byfield,Kings,Base
2021-22 MVP,IB-245,Jamie Drysdale,Ducks,Base
2021-22 MVP,IB-246,Alex Barre-Boulet,Lightning,Base
2021-22 MVP,IB-247,Rasmus Kupari,Kings,Base
2021-22 MVP,IB-248,Grigori Denisenko,Panthers,Base
2021-22 MVP,IB-249,Trevor Zegras,Ducks,Base
2021-22 MVP,1B-250,Trevor Zegras CL,Ducks,Base
2021-22 MVP,1,Connor McDavid,Oilers,Base
2021-22 MVP,2,Alex Ovechkin,Capitals,Base
2021-22 MVP,3,Sidney Crosby,Penguins,Base
2021-22 MVP,4,Nikita Kucherov,Lightning,Base
2021-22 MVP,5,Auston Matthews,Maple Leafs,Base
2021-22 MVP,6,Patrick Kane,Blackhawks,Base
2021-22 MVP,7,Nathan MacKinnon,Avalanche,Base
2021-22 MVP,8,Evgeni Malkin,Penguins,Base
2021-22 MVP,9,Elias Pettersson,Canucks,Base
2021-22 MVP,10,David Pastrnak,Bruins,Base
2021-22 MVP,11,Leon Draisaitl,Oilers,Base
2021-22 MVP,12,Steven Stamkos,Lightning,Base
2021-22 MVP,13,Patrice Bergeron,Bruins,Base
2021-22 MVP,14,Jack Hughes,Devils,Base
2021-22 MVP,15,Artemi Panarin,Rangers,Base
2021-22 MVP,16,Erik Karlsson,Sharks,Base
2021-22 MVP,17,Carter Hart,Flyers,Base
2021-22 MVP,18,Carey Price,Canadiens,Base
2021-22 MVP,19,Sebastian Aho,Hurricanes,Base
2021-22 MVP,20,Jason Robertson,Stars,Base
2021-22 MVP,21,Tuukka Rask,Bruins,Base
2021-22 MVP,22,Mark Scheifele,Jets,Base
2021-22 MVP,23,John Gibson,Ducks,Base
2021-22 MVP,24,Anze Kopitar,Kings,Base
2021-22 MVP,25,Tim Stutzle,Senators,Base
2021-22 MVP,26,Mark Stone,Golden Knights,Base
2021-22 MVP,27,Andrei Vasilevskiy,Lightning,Base
2021-22 MVP,28,Ryan O'Reilly,Blues,Base
2021-22 MVP,29,Brady Tkachuk,Senators,Base
2021-22 MVP,30,Kirill Kaprizov,Wild,Base
2021-22 MVP,31,Mathew Barzal,Islanders,Base
2021-22 MVP,32,Brad Marchand,Bruins,Base
2021-22 MVP,33,Mitch Marner,Maple Leafs,Base
2021-22 MVP,34,Brayden Point,Lightning,Base
2021-22 MVP,35,Johnny Gaudreau,Flames,Base
2021-22 MVP,36,Dylan Larkin,Red Wings,Base
2021-22 MVP,37,Brent Burns,Sharks,Base
2021-22 MVP,38,Vladimir Tarasenko,Blues,Base
2021-22 MVP,39,Alex DeBrincat,Blackhawks,Base
2021-22 MVP,40,Devon Toews,Avalanche,Base
2021-22 MVP,41,Roman Josi,Predators,Base
2021-22 MVP,42,Jack Eichel,Sabres,Base
2021-22 MVP,43,Brayden Schenn,Blues,Base
2021-22 MVP,44,Ryan Nugent-Hopkins,Oilers,Base
2021-22 MVP,45,Mika Zibanejad,Rangers,Base
2021-22 MVP,46,Max Domi,Blue Jackets,Base
2021-22 MVP,47,John Tavares,Maple Leafs,Base
2021-22 MVP,48,Sean Monahan,Flames,Base
2021-22 MVP,49,Tyler Toffoli,Canadiens,Base
2021-22 MVP,51,Blake Wheeler,Jets,Base
2021-22 MVP,52,David Perron,Blues,Base
2021-22 MVP,53,Travis Konecny,Flyers,Base
2021-22 MVP,54,Brock Boeser,Canucks,Base
2021-22 MVP,55,Victor Olofsson,Sabres,Base
2021-22 MVP,56,Bryan Rust,Penguins,Base
2021-22 MVP,57,Kyle Connor,Jets,Base
2021-22 MVP,58,Max Pacioretty,Golden Knights,Base
2021-22 MVP,59,Matthew Tkachuk,Flames,Base
2021-22 MVP,60,Jonathan Huberdeau,Panthers,Base
2021-22 MVP,61,Andre Burakovsky,Avalanche,Base
2021-22 MVP,62,Teuvo Teravainen,Hurricanes,Base
2021-22 MVP,63,Tristan Jarry,Penguins,Base
2021-22 MVP,64,Dominik Kubalik,Blackhawks,Base
2021-22 MVP,65,Andrei Svechnikov,Hurricanes,Base
2021-22 MVP,66,Dougie Hamilton,Hurricanes,Base
2021-22 MVP,67,Cale Makar,Avalanche,Base
2021-22 MVP,68,Aleksander Barkov,Panthers,Base
2021-22 MVP,69,Keith Yandle,Panthers,Base
2021-22 MVP,70,John Carlson,Capitals,Base
2021-22 MVP,71,Quinn Hughes,Canucks,Base
2021-22 MVP,72,Drew Doughty,Kings,Base
2021-22 MVP,73,Alex Pietrangelo,Golden Knights,Base
2021-22 MVP,74,J.T. Miller,Canucks,Base
2021-22 MVP,75,Cam Atkinson,Blue Jackets,Base
2021-22 MVP,76,Joe Pavelski,Stars,Base
2021-22 MVP,77,Phil Kessel,Coyotes,Base
2021-22 MVP,78,Zach Werenski,Blue Jackets,Base
2021-22 MVP,79,William Nylander,Maple Leafs,Base
2021-22 MVP,80,Seth Jones,Blue Jackets,Base
2021-22 MVP,81,Filip Forsberg,Predators,Base
2021-22 MVP,82,Thomas Chabot,Senators,Base
2021-22 MVP,83,Pierre-Luc Dubois,Jets,Base
2021-22 MVP,84,Alexander Romanov,Canadiens,Base
2021-22 MVP,85,T.J. Oshie,Capitals,Base
2021-22 MVP,86,Marc-Andre Fleury,Golden Knights,Base
2021-22 MVP,87,Connor Hellebuyck,Jets,Base
2021-22 MVP,88,Sergei Bobrovsky,Panthers,Base
2021-22 MVP,89,Mikko Rantanen,Avalanche,Base
2021-22 MVP,90,Nick Suzuki,Canadiens,Base
2021-22 MVP,91,Alexis Lafreniere,Rangers,Base
2021-22 MVP,92,Zach Parise,Wild,Base
2021-22 MVP,93,Claude Giroux,Flyers,Base
2021-22 MVP,94,Bo Horvat,Canucks,Base
2021-22 MVP,95,Jeremy Swayman,Bruins,Base
2021-22 MVP,96,Spencer Knight,Panthers,Base
2021-22 MVP,97,Alex Newhook,Avalanche,Base
2021-22 MVP,98,Quinton Byfield,Kings,Base
2021-22 MVP,99,Cole Caufield,Canadiens,Base
2021-22 MVP,100,Trevor Zegras,Ducks,Base
2021-22 MVP,20,Tyler Seguin,Stars,Base
2021-22 MVP,63,Jonathan Drouin,Canadiens,Base
2021-22 MVP,79,Braden Holtby,Canucks,Base
2021-22 MVP,97,Jamie Drysdale,Ducks,Base
2021-22 MVP,BA-1,Auston Matthews,Maple Leafs,Base
2021-22 MVP,BA-2,Connor McDavid,Oilers,Base
2021-22 MVP,BA-3,Tyler Seguin,Stars,Base
2021-22 MVP,BA-4,Carey Price,Canadiens,Base
2021-22 MVP,BA-5,P.K. Subban,Devils,Base
2021-22 MVP,BA-6,Erik Karlsson,Sharks,Base
2021-22 MVP,BA-7,Evander Kane,Sharks,Base
2021-22 MVP,BA-8,Artemi Panarin,Rangers,Base
2021-22 MVP,BA-9,Andrei Vasilevskiy,Lightning,Base
2021-22 MVP,BA-10,Patrice Bergeron,Bruins,Base
2021-22 MVP,BA-11,Brent Burns,Sharks,Base
2021-22 MVP,BA-12,Elias Pettersson,Canucks,Base
2021-22 MVP,BA-13,Patrick Kane,Blackhawks,Base
2021-22 MVP,BA-14,Mark Stone,Golden Knights,Base
2021-22 MVP,BA-15,Jack Hughes,Devils,Base
2021-22 MVP,BA-16,Matthew Tkachuk,Flames,Base
2021-22 MVP,BA-17,Claude Giroux,Flyers,Base
2021-22 MVP,BA-18,David Pastrnak,Bruins,Base
2021-22 MVP,BA-19,William Karlsson,Golden Knights,Base
2021-22 MVP,BA-20,Aaron Ekblad,Panthers,Base
2021-22 MVP,HA-1,Connor McDavid,Oilers,Base
2021-22 MVP,HA-2,Leon Draisaitl,Oilers,Base
2021-22 MVP,HA-3,Auston Matthews,Maple Leafs,Base
2021-22 MVP,HA-4,Nathan MacKinnon,Avalanche,Base
2021-22 MVP,HA-5,Jonathan Huberdeau,Panthers,Base
2021-22 MVP,HA-6,Patrick Kane,Blackhawks,Base
2021-22 MVP,HA-7,Mark Scheifele,Jets,Base
2021-22 MVP,HA-8,Artemi Panarin,Rangers,Base
2021-22 MVP,HA-9,Alex Ovechkin,Capitals,Base
2021-22 MVP,HA-10,Jack Hughes,Devils,Base
2021-22 MVP,HA-11,Brayden Point,Lightning,Base
2021-22 MVP,HA-12,Anze Kopitar,Kings,Base
2021-22 MVP,HA-13,David Pastrnak,Bruins,Base
2021-22 MVP,HA-14,Travis Konecny,Flyers,Base
2021-22 MVP,HA-15,Evgeni Malkin,Penguins,Base
2021-22 MVP,HA-16,Elias Pettersson,Canucks,Base
2021-22 MVP,HA-17,Sebastian Aho,Hurricanes,Base
2021-22 MVP,HA-18,Ryan O'Reilly,Blues,Base
2021-22 MVP,HA-19,Mark Stone,Golden Knights,Base
2021-22 MVP,HA-20,Carey Price,Canadiens,Base
2021-22 MVP,M-1,Wild Wing,Ducks,Base
2021-22 MVP,M-2,Howler the Coyote,Coyotes,Base
2021-22 MVP,M-3,Blades The Bruin,Bruins,Base
2021-22 MVP,M-4,Sabretooth,Sabres,Base
2021-22 MVP,M-5,Harvey The Hound,Flames,Base
2021-22 MVP,M-6,Stormy,Hurricanes,Base
2021-22 MVP,M-7,Tommy Hawk,Blackhawks,Base
2021-22 MVP,M-8,Bernie the St. Bernard,Avalanche,Base
2021-22 MVP,M-9,Stinger,Blue Jackets,Base
2021-22 MVP,M-10,Victor E. Green,Stars,Base
2021-22 MVP,M-11,Al The Octopus,Red Wings,Base
2021-22 MVP,M-12,Hunter,Oilers,Base
2021-22 MVP,M-13,Stanley C. Panther,Panthers,Base
2021-22 MVP,M-14,Bailey,Kings,Base
2021-22 MVP,M-15,Nordy,Wild,Base
2021-22 MVP,M-16,Youppi!,Canadiens,Base
2021-22 MVP,M-17,Gnash,Predators,Base
2021-22 MVP,M-18,N.J. Devil,Devils,Base
2021-22 MVP,M-19,Sparky The Dragon,Islanders,Base
2021-22 MVP,M-20,Spartacat,Senators,Base
2021-22 MVP,M-21,Gritty,Flyers,Base
2021-22 MVP,M-22,Iceburgh,Penguins,Base
2021-22 MVP,M-23,S.J. Sharkie,Sharks,Base
2021-22 MVP,M-24,Louie,Blues,Base
2021-22 MVP,M-25,Thunderbug,Lightning,Base
2021-22 MVP,M-26,Carlton the Bear,Maple Leafs,Base
2021-22 MVP,M-27,Fin The Whale,Canucks,Base
2021-22 MVP,M-28,Chance,Golden Knights,Base
2021-22 MVP,M-29,Slapshot,Capitals,Base
2021-22 MVP,M-30,Mick E Moose,Jets,Base
2021-22 MVP,NNO,Michael Hebert,Oilers,Base
2020-21 MVP,1,Jeff Skinner,Sabres,Base
2020-21 MVP,2,Corey Crawford,Blackhawks,Base
2020-21 MVP,3,Clayton Keller,Coyotes,Base
2020-21 MVP,4,Alec Martinez,Golden Knights,Base
2020-21 MVP,5,Dylan Larkin,Red Wings,Base
2020-21 MVP,6,Gabriel Landeskog,Avalanche,Base
2020-21 MVP,7,Alex DeBrincat,Blackhawks,Base
2020-21 MVP,8,Nick Foligno,Blue Jackets,Base
2020-21 MVP,9,Jeff Petry,Canadiens,Base
2020-21 MVP,10,Oliver Ekman-Larsson,Coyotes,Base
2020-21 MVP,11,Filip Forsberg,Predators,Base
2020-21 MVP,12,Brandon Saad,Blackhawks,Base
2020-21 MVP,13,Darnell Nurse,Oilers,Base
2020-21 MVP,14,Sam Reinhart,Sabres,Base
2020-21 MVP,15,Matt Murray,Penguins,Base
2020-21 MVP,16,Colin White,Devils,Base
2020-21 MVP,17,Ryan Suter,Wild,Base
2020-21 MVP,18,Miro Heiskanen,Stars,Base
2020-21 MVP,19,Zack Kassian,Oilers,Base
2020-21 MVP,20,Anthony Mantha,Red Wings,Base
2020-21 MVP,21,Kaapo Kakko,Rangers,Base
2020-21 MVP,22,Shea Weber,Canadiens,Base
2020-21 MVP,23,Brock Nelson,Islanders,Base
2020-21 MVP,24,Andrew Shaw,Blackhawks,Base
2020-21 MVP,25,Alexander Radulov,Stars,Base
2020-21 MVP,26,Mikko Rantanen,Avalanche,Base
2020-21 MVP,27,Mark Scheifele,Jets,Base
2020-21 MVP,28,Nicklas Backstrom,Capitals,Base
2020-21 MVP,29,Viktor Arvidsson,Predators,Base
2020-21 MVP,30,Charlie McAvoy,Bruins,Base
2020-21 MVP,31,Patric Hornqvist,Penguins,Base
2020-21 MVP,32,Josh Bailey,Islanders,Base
2020-21 MVP,33,Dougie Hamilton,Hurricanes,Base
